0.050000, 0.690000, 0.750314, 0.050000, 0.700000, 0.752073, 
0.060000, 0.690000, 0.762481, 0.060000, 0.690000, 0.763645, 
0.060000, 0.700000, 0.768475, 0.060000, 0.700000, 0.768764, 
0.060000, 0.660000, 0.735960, 0.060000, 0.660000, 0.736270, 
0.080000, 0.690000, 0.777842, 0.080000, 0.690000, 0.778115, 
