0.360000, 1.190000, 1.563486, 0.360000, 1.190000, 1.563941, 
0.450000, 1.130000, 1.587588, 0.450000, 1.130000, 1.595443, 
0.420000, 1.170000, 1.594759, 0.420000, 1.170000, 1.599727, 
0.420000, 1.120000, 1.542129, 0.420000, 1.120000, 1.542814, 
0.410000, 1.140000, 1.557224, 0.410000, 1.140000, 1.559052, 
