0.000000, 1.320000, 1.323027, 0.000000, 1.320000, 1.323142, 
0.000000, 1.310000, 1.322117, 0.000000, 1.310000, 1.322579, 
0.000000, 1.300000, 1.307465, 0.000000, 1.300000, 1.309347, 
0.000000, 1.290000, 1.302974, 0.000000, 1.290000, 1.304460, 
0.010000, 1.320000, 1.335564, 0.010000, 1.320000, 1.336215, 
